,group,conc,age,at.risk
87,0.14285714285714285,0.044967880085653104,0.75,0.00013461280891610306
88,0.14285714285714285,0.044967880085653104,0.8333333333333333,8.015888370129756e-05
89,0.14285714285714285,0.044967880085653104,0.9166666666666667,3.788099145377775e-05
90,0.14285714285714285,0.044967880085653104,1.0,2.502851221053173e-05
91,0.16666666666666666,0.048179871520342615,0.0,0.0006666378049588924
92,0.16666666666666666,0.048179871520342615,0.08333333333333331,0.0004035002036103291
93,0.16666666666666666,0.048179871520342615,0.16666666666666663,0.00023980020482793237
94,0.16666666666666666,0.048179871520342615,0.25,0.00019075784982080938
95,0.16666666666666666,0.048179871520342615,0.33333333333333337,0.00021443346947942047
96,0.16666666666666666,0.048179871520342615,0.41666666666666663,0.00023641797344813077
97,0.16666666666666666,0.048179871520342615,0.5,0.00021206590751355936
98,0.16666666666666666,0.048179871520342615,0.5833333333333334,0.000151523965815111
99,0.16666666666666666,0.048179871520342615,0.6666666666666667,9.199669353060311e-05
100,0.16666666666666666,0.048179871520342615,0.75,4.9718801283083295e-05
101,0.16666666666666666,0.048179871520342615,0.8333333333333333,4.904235500712298e-05
102,0.16666666666666666,0.048179871520342615,0.9166666666666667,3.788099145377775e-05
103,0.16666666666666666,0.048179871520342615,1.0,2.19845039687103e-05
104,0.19047619047619047,0.05353319057815846,0.0,0.000493129335175071
105,0.19047619047619047,0.05353319057815846,0.08333333333333331,0.00026956384097018635
106,0.19047619047619047,0.05353319057815846,0.16666666666666663,0.00018365516392322606
107,0.19047619047619047,0.05353319057815846,0.25,0.00016843512271411893
108,0.19047619047619047,0.05353319057815846,0.33333333333333337,0.0002059778910299165
109,0.19047619047619047,0.05353319057815846,0.41666666666666663,0.00020665433730587682
110,0.19047619047619047,0.05353319057815846,0.5,0.00016065599054057526
111,0.19047619047619047,0.05353319057815846,0.5833333333333334,0.00011803987515507532
112,0.19047619047619047,0.05353319057815846,0.6666666666666667,0.00010654028846374992
113,0.19047619047619047,0.05353319057815846,0.75,8.015888370129756e-05
114,0.19047619047619047,0.05353319057815846,0.8333333333333333,7.610020604553566e-05
115,0.19047619047619047,0.05353319057815846,0.9166666666666667,4.904235500712298e-05
116,0.19047619047619047,0.05353319057815846,1.0,3.686632203983728e-05
117,0.21428571428571427,0.059957173447537475,0.0,0.000518496070523583
118,0.21428571428571427,0.059957173447537475,0.08333333333333331,0.0002594171468307816
119,0.21428571428571427,0.059957173447537475,0.16666666666666663,0.00015355330464299194
120,0.21428571428571427,0.059957173447537475,0.25,0.0001653911144722975
121,0.21428571428571427,0.059957173447537475,0.33333333333333337,0.0002053014447539562
122,0.21428571428571427,0.059957173447537475,0.41666666666666663,0.00030034214652638076
123,0.21428571428571427,0.059957173447537475,0.5,0.00015220041209107132
124,0.21428571428571427,0.059957173447537475,0.5833333333333334,0.00012277499908679753
125,0.21428571428571427,0.059957173447537475,0.6666666666666667,7.914421428735709e-05
126,0.21428571428571427,0.059957173447537475,0.75,5.5468594628745994e-05
127,0.21428571428571427,0.059957173447537475,0.8333333333333333,2.942541300427379e-05
128,0.21428571428571427,0.059957173447537475,0.9166666666666667,1.0484917277384913e-05
129,0.21428571428571427,0.059957173447537475,1.0,1.3867148657186497e-05
130,0.23809523809523805,0.06423982869379015,0.0,0.0008513076382960588
131,0.23809523809523805,0.06423982869379015,0.08333333333333331,0.0004846737567255671
132,0.23809523809523805,0.06423982869379015,0.16666666666666663,0.00027260784921200775
133,0.23809523809523805,0.06423982869379015,0.25,0.00024927045269137685
134,0.23809523809523805,0.06423982869379015,0.33333333333333337,0.0003016950390783014
135,0.23809523809523805,0.06423982869379015,0.41666666666666663,0.00031590041087346804
136,0.23809523809523805,0.06423982869379015,0.5,0.00027057851038412683
137,0.23809523809523805,0.06423982869379015,0.5833333333333334,0.0002019192133741546
138,0.23809523809523805,0.06423982869379015,0.6666666666666667,0.0001572737591607737
139,0.23809523809523805,0.06423982869379015,0.75,0.0001254807841906388
140,0.23809523809523805,0.06423982869379015,0.8333333333333333,8.083532997725789e-05
141,0.23809523809523805,0.06423982869379015,0.9166666666666667,4.5998346765301555e-05
142,0.23809523809523805,0.06423982869379015,1.0,1.6911156899007924e-05
143,0.26190476190476186,0.069593147751606,0.0,0.0005252605332831861
144,0.26190476190476186,0.069593147751606,0.08333333333333331,0.00031590041087346804
145,0.26190476190476186,0.069593147751606,0.16666666666666663,0.00019684586630445224
146,0.26190476190476186,0.069593147751606,0.25,0.00016505289133431734
147,0.26190476190476186,0.069593147751606,0.33333333333333337,0.0001938018580626308
148,0.26190476190476186,0.069593147751606,0.41666666666666663,0.00016978801526603955
149,0.26190476190476186,0.069593147751606,0.5,0.00014070082539974593
150,0.26190476190476186,0.069593147751606,0.5833333333333334,0.00012581900732861896
151,0.26190476190476186,0.069593147751606,0.6666666666666667,0.00012412789163871815
152,0.26190476190476186,0.069593147751606,0.75,0.00010281983394596818
153,0.26190476190476186,0.069593147751606,0.8333333333333333,5.8512602870567424e-05
154,0.26190476190476186,0.069593147751606,0.9166666666666667,3.720454517781743e-05
155,0.26190476190476186,0.069593147751606,1.0,2.3675619658611094e-05
156,0.2857142857142857,0.07815845824411136,0.0,0.0009422896624127215
157,0.2857142857142857,0.07815845824411136,0.08333333333333331,0.0005915522683272972
158,0.2857142857142857,0.07815845824411136,0.16666666666666663,0.00043698429427036476
159,0.2857142857142857,0.07815845824411136,0.25,0.0004325873934766227
160,0.2857142857142857,0.07815845824411136,0.33333333333333337,0.00047046838493040047
161,0.2857142857142857,0.07815845824411136,0.41666666666666663,0.00035716363370704736
162,0.2857142857142857,0.07815845824411136,0.5,0.00028884255983505536
163,0.2857142857142857,0.07815845824411136,0.5833333333333334,0.0002174774777212419
164,0.2857142857142857,0.07815845824411136,0.6666666666666667,0.00018264049450928557
165,0.2857142857142857,0.07815845824411136,0.75,0.00014611239560742846
166,0.2857142857142857,0.07815845824411136,0.8333333333333333,0.00011499586691325389
167,0.2857142857142857,0.07815845824411136,0.9166666666666667,6.899752014795234e-05
168,0.2857142857142857,0.07815845824411136,1.0,2.4013842796591253e-05
169,0.30952380952380953,0.08565310492505354,0.0,0.000834396481397051
170,0.30952380952380953,0.08565310492505354,0.08333333333333331,0.0005604357396331226
171,0.30952380952380953,0.08565310492505354,0.16666666666666663,0.00031420929518356723
172,0.30952380952380953,0.08565310492505354,0.25,0.00026110826252068235
173,0.30952380952380953,0.08565310492505354,0.33333333333333337,0.00029357768376677757
174,0.30952380952380953,0.08565310492505354,0.41666666666666663,0.00034431115446380137
175,0.30952380952380953,0.08565310492505354,0.5,0.0003845597078834402
176,0.30952380952380953,0.08565310492505354,0.5833333333333334,0.0003449876007397617
177,0.30952380952380953,0.08565310492505354,0.6666666666666667,0.00019583119689051175
178,0.30952380952380953,0.08565310492505354,0.75,0.00011431942063729358
179,0.30952380952380953,0.08565310492505354,0.8333333333333333,7.204152838977376e-05
180,0.30952380952380953,0.08565310492505354,0.9166666666666667,3.4836983211956326e-05
181,0.30952380952380953,0.08565310492505354,1.0,2.5704958486492046e-05
182,0.33333333333333326,0.10706638115631692,0.0,0.000542171690182194
183,0.33333333333333326,0.10706638115631692,0.08333333333333331,0.0003490462783955236
184,0.33333333333333326,0.10706638115631692,0.16666666666666663,0.00021240413065153952
185,0.33333333333333326,0.10706638115631692,0.25,0.00016911156899007923
186,0.33333333333333326,0.10706638115631692,0.33333333333333337,0.0002076690067198173
187,0.33333333333333326,0.10706638115631692,0.41666666666666663,0.00020902189927173793
188,0.33333333333333326,0.10706638115631692,0.5,0.00017012623840401971
189,0.33333333333333326,0.10706638115631692,0.5833333333333334,0.0001335981395021626
190,0.33333333333333326,0.10706638115631692,0.6666666666666667,0.00010687851160173008
191,0.33333333333333326,0.10706638115631692,0.75,8.184999939119836e-05
192,0.33333333333333326,0.10706638115631692,0.8333333333333333,5.37774789388452e-05
193,0.33333333333333326,0.10706638115631692,0.9166666666666667,3.2807644384075375e-05
194,0.33333333333333326,0.10706638115631692,1.0,1.9616942002849192e-05
195,0.3571428571428571,0.11777301927194861,0.0,0.0005066582606942774
196,0.3571428571428571,0.11777301927194861,0.08333333333333331,0.00027024028724614667
197,0.3571428571428571,0.11777301927194861,0.16666666666666663,0.00017317024664584115
198,0.3571428571428571,0.11777301927194861,0.25,0.00019346363492465064
199,0.3571428571428571,0.11777301927194861,0.33333333333333337,0.00017215557723190066
200,0.3571428571428571,0.11777301927194861,0.41666666666666663,0.0001677586764381586
201,0.3571428571428571,0.11777301927194861,0.5,0.00013325991636418244
202,0.3571428571428571,0.11777301927194861,0.5833333333333334,0.0001034962802219285
203,0.3571428571428571,0.11777301927194861,0.6666666666666667,7.880599114937693e-05
204,0.3571428571428571,0.11777301927194861,0.75,5.411570207682536e-05
205,0.3571428571428571,0.11777301927194861,0.8333333333333333,3.4836983211956326e-05
206,0.3571428571428571,0.11777301927194861,0.9166666666666667,9.808471001424596e-06
207,0.3571428571428571,0.11777301927194861,1.0,4.0586776557619025e-06
208,0.38095238095238093,0.11777301927194861,0.0,0.0003497227246714839
209,0.38095238095238093,0.11777301927194861,0.08333333333333331,0.00021274235378951968
210,0.38095238095238093,0.11777301927194861,0.16666666666666663,0.00011939276770699595
211,0.38095238095238093,0.11777301927194861,0.25,0.0001285247924324602
212,0.38095238095238093,0.11777301927194861,0.33333333333333337,0.00012920123870842053
213,0.38095238095238093,0.11777301927194861,0.41666666666666663,0.00013461280891610306
214,0.38095238095238093,0.11777301927194861,0.5,9.639359432434517e-05
215,0.38095238095238093,0.11777301927194861,0.5833333333333334,7.711487545947615e-05
216,0.38095238095238093,0.11777301927194861,0.6666666666666667,6.595351190613091e-05
217,0.38095238095238093,0.11777301927194861,0.75,3.58516526258968e-05
218,0.38095238095238093,0.11777301927194861,0.8333333333333333,3.0778305556194424e-05
219,0.38095238095238093,0.11777301927194861,0.9166666666666667,1.0484917277384913e-05
220,0.38095238095238093,0.11777301927194861,1.0,2.3675619658611094e-06
221,0.40476190476190477,0.1316916488222698,0.0,0.0003422818156359204
222,0.40476190476190477,0.1316916488222698,0.08333333333333331,0.00022728594872266648
223,0.40476190476190477,0.1316916488222698,0.16666666666666663,0.0001417154948136864
224,0.40476190476190477,0.1316916488222698,0.25,0.0001630235525064364
225,0.40476190476190477,0.1316916488222698,0.33333333333333337,0.00015017107326319035
226,0.40476190476190477,0.1316916488222698,0.41666666666666663,0.00012987768498438085
227,0.40476190476190477,0.1316916488222698,0.5,9.334958608252374e-05
228,0.40476190476190477,0.1316916488222698,0.5833333333333334,8.658512332292057e-05
229,0.40476190476190477,0.1316916488222698,0.6666666666666667,8.184999939119836e-05
230,0.40476190476190477,0.1316916488222698,0.75,6.155661111238885e-05
231,0.40476190476190477,0.1316916488222698,0.8333333333333333,3.0778305556194424e-05
232,0.40476190476190477,0.1316916488222698,0.9166666666666667,2.705785103841268e-05
233,0.40476190476190477,0.1316916488222698,1.0,1.319070238122618e-05
234,0.4285714285714285,0.13490364025695933,0.0,0.0005431863595961345
235,0.4285714285714285,0.13490364025695933,0.08333333333333331,0.0003000039233884006
236,0.4285714285714285,0.13490364025695933,0.16666666666666663,0.00017114090781796017
237,0.4285714285714285,0.13490364025695933,0.25,0.00016065599054057526
238,0.4285714285714285,0.13490364025695933,0.33333333333333337,0.0001954929737525316
239,0.4285714285714285,0.13490364025695933,0.41666666666666663,0.00018433161019918638
240,0.4285714285714285,0.13490364025695933,0.5,0.00015693553602279354
241,0.4285714285714285,0.13490364025695933,0.5833333333333334,0.00013562747833004355
242,0.4285714285714285,0.13490364025695933,0.6666666666666667,0.0001133047512233531
243,0.4285714285714285,0.13490364025695933,0.75,9.30113629445436e-05
244,0.4285714285714285,0.13490364025695933,0.8333333333333333,5.885082600854757e-05
245,0.4285714285714285,0.13490364025695933,0.9166666666666667,3.1792974970134896e-05
246,0.4285714285714285,0.13490364025695933,1.0,1.2852479243246021e-05
247,0.45238095238095233,0.2740899357601713,0.0,0.0008442049523984755
248,0.45238095238095233,0.2740899357601713,0.08333333333333331,0.0004887324343813289
249,0.45238095238095233,0.2740899357601713,0.16666666666666663,0.0003087977249758847
250,0.45238095238095233,0.2740899357601713,0.25,0.00026584338645240456
251,0.45238095238095233,0.2740899357601713,0.33333333333333337,0.00031082706380376567
252,0.45238095238095233,0.2740899357601713,0.41666666666666663,0.00028512210531727363
253,0.45238095238095233,0.2740899357601713,0.5,0.0002360797503101506
254,0.45238095238095233,0.2740899357601713,0.5833333333333334,0.00016911156899007923
255,0.45238095238095233,0.2740899357601713,0.6666666666666667,0.00012920123870842053
256,0.45238095238095233,0.2740899357601713,0.75,8.9629131564742e-05
257,0.45238095238095233,0.2740899357601713,0.8333333333333333,6.493884249219044e-05
258,0.45238095238095233,0.2740899357601713,0.9166666666666667,3.416053693599601e-05
259,0.45238095238095233,0.2740899357601713,1.0,1.0823140415365072e-05
260,0.47619047619047616,0.2740899357601713,0.0,0.0003470169395676426
261,0.47619047619047616,0.2740899357601713,0.08333333333333331,0.0001694497921280594
262,0.47619047619047616,0.2740899357601713,0.16666666666666663,8.083532997725789e-05
263,0.47619047619047616,0.2740899357601713,0.25,9.030557784070233e-05
264,0.47619047619047616,0.2740899357601713,0.33333333333333337,8.286466880513883e-05
265,0.47619047619047616,0.2740899357601713,0.41666666666666663,9.165847039262296e-05
266,0.47619047619047616,0.2740899357601713,0.5,0.00011601053632719436
267,0.47619047619047616,0.2740899357601713,0.5833333333333334,7.305619780371424e-05
268,0.47619047619047616,0.2740899357601713,0.6666666666666667,6.561528876815075e-05
269,0.47619047619047616,0.2740899357601713,0.75,6.460061935421028e-05
270,0.47619047619047616,0.2740899357601713,0.8333333333333333,4.836590873116266e-05
271,0.47619047619047616,0.2740899357601713,0.9166666666666667,2.469028907255157e-05
272,0.47619047619047616,0.2740899357601713,1.0,1.116136355334523e-05
273,0.4999999999999999,0.27730192719486085,0.0,0.0004785857402419243
274,0.4999999999999999,0.27730192719486085,0.08333333333333331,0.00025806425427886095
275,0.4999999999999999,0.27730192719486085,0.16666666666666663,0.0001549061971949126
276,0.4999999999999999,0.27730192719486085,0.25,0.00012480433791467848
277,0.4999999999999999,0.27730192719486085,0.33333333333333337,0.00015118574267713084
278,0.4999999999999999,0.27730192719486085,0.41666666666666663,0.00014509772619348798
279,0.4999999999999999,0.27730192719486085,0.5,0.00013292169322620228
280,0.4999999999999999,0.27730192719486085,0.5833333333333334,0.0001231132222247777
281,0.4999999999999999,0.27730192719486085,0.6666666666666667,0.00011364297436133326
282,0.4999999999999999,0.27730192719486085,0.75,7.677665232149599e-05
283,0.4999999999999999,0.27730192719486085,0.8333333333333333,4.4983677351361076e-05
284,0.4999999999999999,0.27730192719486085,0.9166666666666667,2.19845039687103e-05
285,0.4999999999999999,0.27730192719486085,1.0,1.7249380036988082e-05
286,0.5238095238095237,0.328693790149893,0.0,0.0002445353287596546
287,0.5238095238095237,0.328693790149893,0.08333333333333331,0.00013123057753630147
288,0.5238095238095237,0.328693790149893,0.16666666666666663,6.493884249219044e-05
289,0.5238095238095237,0.328693790149893,0.25,6.865929700997218e-05
290,0.5238095238095237,0.328693790149893,0.33333333333333337,8.861446215080153e-05
291,0.5238095238095237,0.328693790149893,0.41666666666666663,9.53789249104047e-05
292,0.5238095238095237,0.328693790149893,0.5,7.74530985974563e-05
293,0.5238095238095237,0.328693790149893,0.5833333333333334,4.870413186914282e-05
294,0.5238095238095237,0.328693790149893,0.6666666666666667,5.37774789388452e-05
295,0.5238095238095237,0.328693790149893,0.75,4.39690079374206e-05
296,0.5238095238095237,0.328693790149893,0.8333333333333333,2.5366735348511887e-05
297,0.5238095238095237,0.328693790149893,0.9166666666666667,7.440909035563486e-06
298,0.5238095238095237,0.328693790149893,1.0,4.735123931722218e-06
299,0.5476190476190476,0.328693790149893,0.0,0.00041297045147377354
300,0.5476190476190476,0.328693790149893,0.08333333333333331,0.0002469028907255157
301,0.5476190476190476,0.328693790149893,0.16666666666666663,0.0001660675607482578
302,0.5476190476190476,0.328693790149893,0.25,0.00017046446154199988
303,0.5476190476190476,0.328693790149893,0.33333333333333337,0.00018703739530302765
304,0.5476190476190476,0.328693790149893,0.41666666666666663,0.00017892003999150384
305,0.5476190476190476,0.328693790149893,0.5,0.00014543594933146814
306,0.5476190476190476,0.328693790149893,0.5833333333333334,9.808471001424597e-05
307,0.5476190476190476,0.328693790149893,0.6666666666666667,6.832107387199202e-05
308,0.5476190476190476,0.328693790149893,0.75,4.092499969559917e-05
309,0.5476190476190476,0.328693790149893,0.8333333333333333,2.705785103841268e-05
310,0.5476190476190476,0.328693790149893,0.9166666666666667,1.8940495726888875e-05
311,0.5476190476190476,0.328693790149893,1.0,9.132024725464279e-06
312,0.5714285714285714,0.3747323340471092,0.0,0.0003429582619118807
313,0.5714285714285714,0.3747323340471092,0.08333333333333331,0.00018297871764726573
314,0.5714285714285714,0.3747323340471092,0.16666666666666663,0.00011364297436133326
315,0.5714285714285714,0.3747323340471092,0.25,9.504070177242454e-05
316,0.5714285714285714,0.3747323340471092,0.33333333333333337,0.00011533409005123405
317,0.5714285714285714,0.3747323340471092,0.41666666666666663,0.00010958429670557135
318,0.5714285714285714,0.3747323340471092,0.5,8.421756135705947e-05
319,0.5714285714285714,0.3747323340471092,0.5833333333333334,6.561528876815075e-05
320,0.5714285714285714,0.3747323340471092,0.6666666666666667,4.4983677351361076e-05
321,0.5714285714285714,0.3747323340471092,0.75,5.614504090470631e-05
322,0.5714285714285714,0.3747323340471092,0.8333333333333333,3.788099145377775e-05
323,0.5714285714285714,0.3747323340471092,0.9166666666666667,1.5220041209107131e-05
324,0.5714285714285714,0.3747323340471092,1.0,1.555826434708729e-05
325,0.5952380952380952,0.4261241970021413,0.0,0.0002485940064154165
326,0.5952380952380952,0.4261241970021413,0.08333333333333331,0.00012514256105265864
327,0.5952380952380952,0.4261241970021413,0.16666666666666663,8.759979273686106e-05
328,0.5952380952380952,0.4261241970021413,0.25,7.035041269987298e-05
329,0.5952380952380952,0.4261241970021413,0.33333333333333337,8.117355311523805e-05
330,0.5952380952380952,0.4261241970021413,0.41666666666666663,0.00010721673473971025
331,0.5952380952380952,0.4261241970021413,0.5,9.605537118636501e-05
332,0.5952380952380952,0.4261241970021413,0.5833333333333334,7.237975152775392e-05
333,0.5952380952380952,0.4261241970021413,0.6666666666666667,5.310103266288488e-05
334,0.5952380952380952,0.4261241970021413,0.75,3.145475183215474e-05
335,0.5952380952380952,0.4261241970021413,0.8333333333333333,1.6911156899007924e-05
336,0.5952380952380952,0.4261241970021413,0.9166666666666667,3.0440082418214264e-06
337,0.5952380952380952,0.4261241970021413,1.0,1.0146694139404752e-06
338,0.619047619047619,0.4346895074946467,0.0,0.0004035002036103291
339,0.619047619047619,0.4346895074946467,0.08333333333333331,0.00018940495726888875
340,0.619047619047619,0.4346895074946467,0.16666666666666663,0.00010180516453202771
341,0.619047619047619,0.4346895074946467,0.25,0.00011229008180941262
342,0.619047619047619,0.4346895074946467,0.33333333333333337,0.00011195185867143246
343,0.619047619047619,0.4346895074946467,0.41666666666666663,0.00014611239560742846
344,0.619047619047619,0.4346895074946467,0.5,0.00011026074298153168
345,0.619047619047619,0.4346895074946467,0.5833333333333334,0.00010451094963586898
346,0.619047619047619,0.4346895074946467,0.6666666666666667,8.083532997725789e-05
347,0.619047619047619,0.4346895074946467,0.75,6.460061935421028e-05
348,0.619047619047619,0.4346895074946467,0.8333333333333333,3.1792974970134896e-05
349,0.619047619047619,0.4346895074946467,0.9166666666666667,8.79380158748412e-06
350,0.619047619047619,0.4346895074946467,1.0,6.088016483642852e-06
351,0.6428571428571428,0.4796573875802998,0.0,0.0003903095012291029
352,0.6428571428571428,0.4796573875802998,0.08333333333333331,0.00019684586630445224
353,0.6428571428571428,0.4796573875802998,0.16666666666666663,0.00012480433791467848
354,0.6428571428571428,0.4796573875802998,0.25,0.0001231132222247777
355,0.6428571428571428,0.4796573875802998,0.33333333333333337,0.00013698037088196417
356,0.6428571428571428,0.4796573875802998,0.41666666666666663,0.00011973099084497612
357,0.6428571428571428,0.4796573875802998,0.5,0.00011127541239547215
358,0.6428571428571428,0.4796573875802998,0.5833333333333334,9.36878092205039e-05
359,0.6428571428571428,0.4796573875802998,0.6666666666666667,7.102685897583329e-05
360,0.6428571428571428,0.4796573875802998,0.75,5.37774789388452e-05
361,0.6428571428571428,0.4796573875802998,0.8333333333333333,4.39690079374206e-05
362,0.6428571428571428,0.4796573875802998,0.9166666666666667,2.5704958486492046e-05
363,0.6428571428571428,0.4796573875802998,1.0,4.0586776557619025e-06
364,0.6666666666666666,0.5,0.0,0.0004958351202789123
365,0.6666666666666666,0.5,0.08333333333333331,0.00026110826252068235
366,0.6666666666666666,0.5,0.16666666666666663,0.00020428677534001572
367,0.6666666666666666,0.5,0.25,0.00020665433730587682
368,0.6666666666666666,0.5,0.33333333333333337,0.0002255948330327657
369,0.6666666666666666,0.5,0.41666666666666663,0.00019244896551071016
370,0.6666666666666666,0.5,0.5,0.00015422975091895227
371,0.6666666666666666,0.5,0.5833333333333334,9.605537118636501e-05
372,0.6666666666666666,0.5,0.6666666666666667,8.015888370129756e-05
373,0.6666666666666666,0.5,0.75,6.629173504411107e-05
374,0.6666666666666666,0.5,0.8333333333333333,2.9087189866293628e-05
375,0.6666666666666666,0.5,0.9166666666666667,1.8264049450928558e-05
376,0.6666666666666666,0.5,1.0,1.5896487485067448e-05
377,0.6904761904761904,0.5396145610278373,0.0,0.00045254255861745205
